base,folder,camera,file,subfolder,filename,class,count,date_time,date_time_original,focal_length,exif_image_width,exif_image_length,waypoint,site,habitat,canopy_cov,elev_m,sui_top,sui_bottom,lon,lat,face_num,face_dir,camera angle,incline parallel,incline perpendicular,distance to quadrat_cm,deploy date,removal date,notes,aji_note
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0001.JPG.JPG,cf. Euphrasia rostkoviana,1,2023:06:13 15:07:28,2023:06:13 15:07:28,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0003.JPG.JPG,cf. Asperula cynanchica aggr.,2,2023:06:13 17:07:31,2023:06:13 17:07:31,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0005.JPG.JPG,Yellow flower,2,2023:06:13 19:07:34,2023:06:13 19:07:34,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0005.JPG.JPG,cf. Lamiaceae,1,2023:06:13 19:07:34,2023:06:13 19:07:34,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0006.JPG.JPG,cf. Lamiaceae,2,2023:06:13 20:07:36,2023:06:13 20:07:36,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0006.JPG.JPG,White flower,1,2023:06:13 20:07:36,2023:06:13 20:07:36,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0007.JPG.JPG,White flower,1,2023:06:13 21:07:37,2023:06:13 21:07:37,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0009.JPG.JPG,White flower,1,2023:06:14 06:00:02,2023:06:14 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0012.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:14 09:00:07,2023:06:14 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0013.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:14 10:00:09,2023:06:14 10:00:09,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0017.JPG.JPG,Euphrasia rostkoviana aggr.,2,2023:06:14 14:00:15,2023:06:14 14:00:15,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0022.JPG.JPG,Salvia pratensis,1,2023:06:14 19:00:23,2023:06:14 19:00:23,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0023.JPG.JPG,White flower,1,2023:06:14 20:00:24,2023:06:14 20:00:24,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0024.JPG.JPG,White flower,3,2023:06:14 21:00:26,2023:06:14 21:00:26,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0026.JPG.JPG,White flower,2,2023:06:15 06:00:02,2023:06:15 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0026.JPG.JPG,Centaurea jacea,1,2023:06:15 06:00:02,2023:06:15 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0031.JPG.JPG,cf. Euphrasia rostkoviana,1,2023:06:15 11:00:10,2023:06:15 11:00:10,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0034.JPG.JPG,Centaurea jacea,1,2023:06:15 14:00:14,2023:06:15 14:00:14,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0035.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:15 15:00:16,2023:06:15 15:00:16,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0039.JPG.JPG,Centaurea jacea,1,2023:06:15 19:00:22,2023:06:15 19:00:22,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0039.JPG.JPG,White flower,1,2023:06:15 19:00:22,2023:06:15 19:00:22,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0040.JPG.JPG,White flower,2,2023:06:15 20:00:24,2023:06:15 20:00:24,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0058.JPG.JPG,White flower,1,2023:06:16 21:00:25,2023:06:16 21:00:25,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0058.JPG.JPG,Centaurea jacea,1,2023:06:16 21:00:25,2023:06:16 21:00:25,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0059.JPG.JPG,White flower,1,2023:06:17 05:00:01,2023:06:17 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0074.JPG.JPG,cf. Thymus pulegioides,1,2023:06:17 20:00:24,2023:06:17 20:00:24,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0075.JPG.JPG,White flower,1,2023:06:17 21:00:25,2023:06:17 21:00:25,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0076.JPG.JPG,White flower,1,2023:06:18 05:00:01,2023:06:18 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0077.JPG.JPG,Yellow flower,1,2023:06:18 06:00:02,2023:06:18 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0077.JPG.JPG,White flower,2,2023:06:18 06:00:02,2023:06:18 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0080.JPG.JPG,Euphrasia rostkoviana aggr.,2,2023:06:18 09:00:07,2023:06:18 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0092.JPG.JPG,White flower,1,2023:06:18 21:00:26,2023:06:18 21:00:26,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0094.JPG.JPG,Thymus sp.,1,2023:06:19 06:00:03,2023:06:19 06:00:03,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0107.JPG.JPG,White flower,1,2023:06:19 19:00:23,2023:06:19 19:00:23,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0107.JPG.JPG,Salvia pratensis,2,2023:06:19 19:00:23,2023:06:19 19:00:23,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0125.JPG.JPG,Centaurea jacea,1,2023:06:20 20:00:23,2023:06:20 20:00:23,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0143.JPG.JPG,White flower,1,2023:06:21 21:00:25,2023:06:21 21:00:25,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0171.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:23 15:00:16,2023:06:23 15:00:16,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0172.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:23 16:00:18,2023:06:23 16:00:18,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0179.JPG.JPG,Centaurea jacea,1,2023:06:24 06:00:02,2023:06:24 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0194.JPG.JPG,White flower,1,2023:06:24 21:00:26,2023:06:24 21:00:26,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0195.JPG.JPG,White flower,1,2023:06:25 05:00:01,2023:06:25 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0198.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:25 08:00:05,2023:06:25 08:00:05,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0199.JPG.JPG,Daucus carota bud,1,2023:06:25 09:00:07,2023:06:25 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0209.JPG.JPG,Salvia pratensis,1,2023:06:25 19:00:23,2023:06:25 19:00:23,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0211.JPG.JPG,White flower,2,2023:06:25 21:00:26,2023:06:25 21:00:26,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0224.JPG.JPG,White flower,1,2023:06:26 17:00:19,2023:06:26 17:00:19,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0245.JPG.JPG,Centaurea jacea,1,2023:06:27 21:00:26,2023:06:27 21:00:26,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0250.JPG.JPG,Centaurea jacea,1,2023:06:28 09:00:07,2023:06:28 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0251.JPG.JPG,Centaurea jacea,1,2023:06:28 10:00:09,2023:06:28 10:00:09,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0267.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:29 09:00:07,2023:06:29 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0272.JPG.JPG,cf. Asperula cynanchica aggr.,1,2023:06:29 14:00:15,2023:06:29 14:00:15,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0278.JPG.JPG,cf. Lamiaceae,1,2023:06:29 20:00:24,2023:06:29 20:00:24,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0280.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:06:30 05:00:01,2023:06:30 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0282.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:06:30 07:00:04,2023:06:30 07:00:04,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0283.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:06:30 08:00:06,2023:06:30 08:00:06,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0288.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:30 13:00:13,2023:06:30 13:00:13,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0289.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:30 14:00:15,2023:06:30 14:00:15,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0290.JPG.JPG,cf. Asperula cynanchica aggr.,1,2023:06:30 15:00:17,2023:06:30 15:00:17,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0290.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:06:30 15:00:17,2023:06:30 15:00:17,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0291.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:30 16:00:18,2023:06:30 16:00:18,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0292.JPG.JPG,cf. Pimpinella saxifraga,1,2023:06:30 17:00:20,2023:06:30 17:00:20,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0293.JPG.JPG,Pink flower,1,2023:06:30 18:00:21,2023:06:30 18:00:21,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0293.JPG.JPG,cf. Asperula cynanchica aggr.,1,2023:06:30 18:00:21,2023:06:30 18:00:21,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0297.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:01 05:00:01,2023:07:01 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0301.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:01 09:00:07,2023:07:01 09:00:07,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0302.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:01 10:00:08,2023:07:01 10:00:08,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0302.JPG.JPG,cf. Pimpinella saxifraga,1,2023:07:01 10:00:08,2023:07:01 10:00:08,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0307.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:01 15:00:16,2023:07:01 15:00:16,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0308.JPG.JPG,cf. Pimpinella saxifraga,1,2023:07:01 16:00:18,2023:07:01 16:00:18,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0308.JPG.JPG,White flower,1,2023:07:01 16:00:18,2023:07:01 16:00:18,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0309.JPG.JPG,cf. Pimpinella saxifraga,1,2023:07:01 17:00:19,2023:07:01 17:00:19,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0310.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:01 18:00:21,2023:07:01 18:00:21,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0313.JPG.JPG,White flower,1,2023:07:01 21:00:25,2023:07:01 21:00:25,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0314.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:02 05:00:01,2023:07:02 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0314.JPG.JPG,cf. Lamiaceae,2,2023:07:02 05:00:01,2023:07:02 05:00:01,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0315.JPG.JPG,Salvia pratensis,1,2023:07:02 06:00:02,2023:07:02 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0315.JPG.JPG,White flower,1,2023:07:02 06:00:02,2023:07:02 06:00:02,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0316.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:02 07:00:04,2023:07:02 07:00:04,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0317.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:02 08:00:06,2023:07:02 08:00:06,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0319.JPG.JPG,cf. Pimpinella saxifraga,1,2023:07:02 10:00:09,2023:07:02 10:00:09,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0319.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:07:02 10:00:09,2023:07:02 10:00:09,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
,,CID010,DCIM,100MEDIA,CalPhe2023_CID010_DCIM_100MEDIA_DSCF0320.JPG.JPG,cf. Pimpinella saxifraga,1,2023:07:02 11:00:10,2023:07:02 11:00:10,5/2,5200,3900,551,cal,montane,0,600,756290,195000,9.48949,46.88773,345,n,5,24,15,427,27.04.2022,06.10.2022,NA,NA
